Tracked Entity Instance ID,Attribute,Value
q4LPCcql9uX,sB1IHYu2xQT,b'Kyaligonza'
q4LPCcql9uX,ENRjVGxVL6l,b'Natukunda'
q4LPCcql9uX,Gy1jHsTp9P6,b'58'
qDVA6K6D8b5,Ewi7FUfcHAD,b'401806034e'
qDVA6K6D8b5,GnL13HAVFOm,b'Female'
qDVA6K6D8b5,ZkNZOxS24k7,b'6703/16'
qDVA6K6D8b5,jWjSY7cktaQ,b'Ealaothek Kaunis'
qDVA6K6D8b5,sB1IHYu2xQT,b'Atimango'
qDVA6K6D8b5,ENRjVGxVL6l,b'Ahimbisibwe'
qDVA6K6D8b5,Gy1jHsTp9P6,b'21'
DX0oqCwQhPO,Ewi7FUfcHAD,b'313902600p'
DX0oqCwQhPO,GnL13HAVFOm,b'Female'
DX0oqCwQhPO,ZkNZOxS24k7,b'4374/86'
DX0oqCwQhPO,jWjSY7cktaQ,b'Yaatiesh'
DX0oqCwQhPO,sB1IHYu2xQT,b'Bogere'
DX0oqCwQhPO,ENRjVGxVL6l,b'Asaba'
DX0oqCwQhPO,Gy1jHsTp9P6,b'40'
IeDxgQfueMW,Ewi7FUfcHAD,b'697490879r'
IeDxgQfueMW,GnL13HAVFOm,b'Female'
IeDxgQfueMW,ZkNZOxS24k7,b'5220/77'
IeDxgQfueMW,jWjSY7cktaQ,b'Cadman'
IeDxgQfueMW,sB1IHYu2xQT,b'Nansamba'
IeDxgQfueMW,ENRjVGxVL6l,b'Mayanja'
IeDxgQfueMW,Gy1jHsTp9P6,b'38'
YTpicak3tY4,Ewi7FUfcHAD,b'480480458i'
YTpicak3tY4,GnL13HAVFOm,b'Female'
YTpicak3tY4,ZkNZOxS24k7,b'1097/52'
YTpicak3tY4,jWjSY7cktaQ,b'Fabron'
YTpicak3tY4,sB1IHYu2xQT,b'Tumuramye'
YTpicak3tY4,ENRjVGxVL6l,b'Namukose'
YTpicak3tY4,Gy1jHsTp9P6,b'52'
ZugnqT6eSZo,Ewi7FUfcHAD,b'460988691v'
ZugnqT6eSZo,GnL13HAVFOm,b'Male'
ZugnqT6eSZo,ZkNZOxS24k7,b'4303/35'
ZugnqT6eSZo,jWjSY7cktaQ,b'Cadellin'
ZugnqT6eSZo,sB1IHYu2xQT,b'Nangobi'
ZugnqT6eSZo,ENRjVGxVL6l,b'Amony'
ZugnqT6eSZo,Gy1jHsTp9P6,b'26'
IewotdVHOFa,Ewi7FUfcHAD,b'144001286z'
IewotdVHOFa,GnL13HAVFOm,b'Female'
IewotdVHOFa,ZkNZOxS24k7,b'7898/61'
IewotdVHOFa,jWjSY7cktaQ,b'Tabinda'
IewotdVHOFa,sB1IHYu2xQT,b'Nambi'
IewotdVHOFa,ENRjVGxVL6l,b'Kisakye'
IewotdVHOFa,Gy1jHsTp9P6,b'49'
NDKRdE1b74W,Ewi7FUfcHAD,b'843915079l'
NDKRdE1b74W,GnL13HAVFOm,b'Female'
NDKRdE1b74W,ZkNZOxS24k7,b'8794/65'
NDKRdE1b74W,jWjSY7cktaQ,b'Dace'
NDKRdE1b74W,sB1IHYu2xQT,b'Musisi'
NDKRdE1b74W,ENRjVGxVL6l,b'Nakiwala'
NDKRdE1b74W,Gy1jHsTp9P6,b'57'
OBT3AFcX7Uy,Ewi7FUfcHAD,b'770160344w'
OBT3AFcX7Uy,GnL13HAVFOm,b'Female'
OBT3AFcX7Uy,ZkNZOxS24k7,b'3013/94'
OBT3AFcX7Uy,jWjSY7cktaQ,b'Zabel'
OBT3AFcX7Uy,sB1IHYu2xQT,b'Namono'
OBT3AFcX7Uy,ENRjVGxVL6l,b'Ithungu'
OBT3AFcX7Uy,Gy1jHsTp9P6,b'39'
Ut8I7rUuuGI,Ewi7FUfcHAD,b'694041916g'
Ut8I7rUuuGI,GnL13HAVFOm,b'Female'
Ut8I7rUuuGI,ZkNZOxS24k7,b'7869/37'
Ut8I7rUuuGI,jWjSY7cktaQ,b'Zaahid'
Ut8I7rUuuGI,sB1IHYu2xQT,b'Mubiru'
Ut8I7rUuuGI,ENRjVGxVL6l,b'Kyomugisha'
Ut8I7rUuuGI,Gy1jHsTp9P6,b'43'
lEifeEd9sZK,Ewi7FUfcHAD,b'532371812j'
lEifeEd9sZK,GnL13HAVFOm,b'Male'
lEifeEd9sZK,ZkNZOxS24k7,b'3071/97'
lEifeEd9sZK,jWjSY7cktaQ,b'Naavarasi'
lEifeEd9sZK,sB1IHYu2xQT,b'Adiru'
lEifeEd9sZK,ENRjVGxVL6l,b'Nazziwa'
lEifeEd9sZK,Gy1jHsTp9P6,b'29'
gNlti9P4zwB,Ewi7FUfcHAD,b'714791372m'
gNlti9P4zwB,GnL13HAVFOm,b'Male'
gNlti9P4zwB,ZkNZOxS24k7,b'2952/92'
gNlti9P4zwB,jWjSY7cktaQ,b'Saafir'
gNlti9P4zwB,sB1IHYu2xQT,b'Namulondo'
gNlti9P4zwB,ENRjVGxVL6l,b'Kyomugisha'
gNlti9P4zwB,Gy1jHsTp9P6,b'58'
P8KVZlVk57g,Ewi7FUfcHAD,b'197302235x'
P8KVZlVk57g,GnL13HAVFOm,b'Female'
P8KVZlVk57g,ZkNZOxS24k7,b'6503/32'
P8KVZlVk57g,jWjSY7cktaQ,b'Baala'
P8KVZlVk57g,sB1IHYu2xQT,b'Alinaitwe'
P8KVZlVk57g,ENRjVGxVL6l,b'Nasasira'
P8KVZlVk57g,Gy1jHsTp9P6,b'25'
y5Dnnlt2bsK,Ewi7FUfcHAD,b'837643527w'
y5Dnnlt2bsK,GnL13HAVFOm,b'Male'
y5Dnnlt2bsK,ZkNZOxS24k7,b'5863/65'
y5Dnnlt2bsK,jWjSY7cktaQ,b'Caddawyc'
y5Dnnlt2bsK,sB1IHYu2xQT,b'Namubiru'
y5Dnnlt2bsK,ENRjVGxVL6l,b'Masereka'
y5Dnnlt2bsK,Gy1jHsTp9P6,b'18'
fLOfS8zVmr4,Ewi7FUfcHAD,b'492205925q'
fLOfS8zVmr4,GnL13HAVFOm,b'Male'
fLOfS8zVmr4,ZkNZOxS24k7,b'6697/43'
fLOfS8zVmr4,jWjSY7cktaQ,b'Fabron'
fLOfS8zVmr4,sB1IHYu2xQT,b'Bogere'
fLOfS8zVmr4,ENRjVGxVL6l,b'Nyangoma'
fLOfS8zVmr4,Gy1jHsTp9P6,b'53'
qZnywJvsYwu,Ewi7FUfcHAD,b'810796586n'
qZnywJvsYwu,GnL13HAVFOm,b'Female'
qZnywJvsYwu,ZkNZOxS24k7,b'5623/96'
qZnywJvsYwu,jWjSY7cktaQ,b'D\xe2\x80\x9al\xc2\x8d'
qZnywJvsYwu,sB1IHYu2xQT,b'Namatovu'
qZnywJvsYwu,ENRjVGxVL6l,b'Driciru'
qZnywJvsYwu,Gy1jHsTp9P6,b'63'
whej7hgqDRJ,Ewi7FUfcHAD,b'241469154q'
whej7hgqDRJ,GnL13HAVFOm,b'Female'
whej7hgqDRJ,ZkNZOxS24k7,b'6014/49'
whej7hgqDRJ,jWjSY7cktaQ,b'Tabish'
whej7hgqDRJ,sB1IHYu2xQT,b'Thembo'
whej7hgqDRJ,ENRjVGxVL6l,b'Nekesa'
whej7hgqDRJ,Gy1jHsTp9P6,b'46'
ZLdvhPVlmH1,Ewi7FUfcHAD,b'892725602f'
ZLdvhPVlmH1,GnL13HAVFOm,b'Female'
ZLdvhPVlmH1,ZkNZOxS24k7,b'1878/43'
ZLdvhPVlmH1,jWjSY7cktaQ,b'Yadira'
ZLdvhPVlmH1,sB1IHYu2xQT,b'Nakazibwe'
ZLdvhPVlmH1,ENRjVGxVL6l,b'Namusoke'
ZLdvhPVlmH1,Gy1jHsTp9P6,b'52'
ZlI8cjVqZS8,Ewi7FUfcHAD,b'229103498z'
ZlI8cjVqZS8,GnL13HAVFOm,b'Female'
ZlI8cjVqZS8,ZkNZOxS24k7,b'6362/60'
ZlI8cjVqZS8,jWjSY7cktaQ,b'Dabang'
ZlI8cjVqZS8,sB1IHYu2xQT,b'Ssentongo'
ZlI8cjVqZS8,ENRjVGxVL6l,b'Acan'
ZlI8cjVqZS8,Gy1jHsTp9P6,b'32'
HHNI8uUn2TN,Ewi7FUfcHAD,b'752285386r'
HHNI8uUn2TN,GnL13HAVFOm,b'Female'
HHNI8uUn2TN,ZkNZOxS24k7,b'3830/23'
HHNI8uUn2TN,jWjSY7cktaQ,b'Dace'
HHNI8uUn2TN,sB1IHYu2xQT,b'Namulondo'
HHNI8uUn2TN,ENRjVGxVL6l,b'Nekesa'
HHNI8uUn2TN,Gy1jHsTp9P6,b'42'
OKrgtlxXT7h,Ewi7FUfcHAD,b'942108994k'
OKrgtlxXT7h,GnL13HAVFOm,b'Male'
OKrgtlxXT7h,ZkNZOxS24k7,b'4064/48'
OKrgtlxXT7h,jWjSY7cktaQ,b'Zachari'
OKrgtlxXT7h,sB1IHYu2xQT,b'Turyahebwa'
OKrgtlxXT7h,ENRjVGxVL6l,b'Lwanga'
OKrgtlxXT7h,Gy1jHsTp9P6,b'38'
aAZs4IXl1W1,Ewi7FUfcHAD,b'203551023s'
aAZs4IXl1W1,GnL13HAVFOm,b'Female'
aAZs4IXl1W1,ZkNZOxS24k7,b'5017/22'
aAZs4IXl1W1,jWjSY7cktaQ,b'Ya el'
aAZs4IXl1W1,sB1IHYu2xQT,b'Kyarisiima'
aAZs4IXl1W1,ENRjVGxVL6l,b'Nakitende'
aAZs4IXl1W1,Gy1jHsTp9P6,b'43'
gDC6rCG0qkZ,Ewi7FUfcHAD,b'101796825s'
gDC6rCG0qkZ,GnL13HAVFOm,b'Male'
gDC6rCG0qkZ,ZkNZOxS24k7,b'8107/71'
gDC6rCG0qkZ,jWjSY7cktaQ,b'Eachthighearn'
gDC6rCG0qkZ,sB1IHYu2xQT,b'Ogwal'
gDC6rCG0qkZ,ENRjVGxVL6l,b'Atim'
gDC6rCG0qkZ,Gy1jHsTp9P6,b'30'
cSXGeBXwuXy,Ewi7FUfcHAD,b'733074690w'
cSXGeBXwuXy,GnL13HAVFOm,b'Male'
cSXGeBXwuXy,ZkNZOxS24k7,b'9191/62'
cSXGeBXwuXy,jWjSY7cktaQ,b'Naagchand'
cSXGeBXwuXy,sB1IHYu2xQT,b'Chelangat'
cSXGeBXwuXy,ENRjVGxVL6l,b'Kakuru'
cSXGeBXwuXy,Gy1jHsTp9P6,b'50'
XoGtzMgJ9iU,Ewi7FUfcHAD,b'566494891f'
XoGtzMgJ9iU,GnL13HAVFOm,b'Female'
XoGtzMgJ9iU,ZkNZOxS24k7,b'9938/43'
XoGtzMgJ9iU,jWjSY7cktaQ,b'Eadelmarr'
XoGtzMgJ9iU,sB1IHYu2xQT,b'Lukwago'
XoGtzMgJ9iU,ENRjVGxVL6l,b'Nakitto'
XoGtzMgJ9iU,Gy1jHsTp9P6,b'58'
pcTZJyh0Bau,Ewi7FUfcHAD,b'205810634u'
pcTZJyh0Bau,GnL13HAVFOm,b'Male'
pcTZJyh0Bau,ZkNZOxS24k7,b'6770/64'
pcTZJyh0Bau,jWjSY7cktaQ,b'Baalaaji'
pcTZJyh0Bau,sB1IHYu2xQT,b'Nambozo'
pcTZJyh0Bau,ENRjVGxVL6l,b'Akullo'
pcTZJyh0Bau,Gy1jHsTp9P6,b'62'
SdgChalv4H8,Ewi7FUfcHAD,b'207164531u'
SdgChalv4H8,GnL13HAVFOm,b'Female'
SdgChalv4H8,ZkNZOxS24k7,b'9108/80'
SdgChalv4H8,jWjSY7cktaQ,b'Taber'
SdgChalv4H8,sB1IHYu2xQT,b'Akugizibwe'
SdgChalv4H8,ENRjVGxVL6l,b'Odongo'
SdgChalv4H8,Gy1jHsTp9P6,b'40'
lT7nxPw8sUg,Ewi7FUfcHAD,b'462733149j'
lT7nxPw8sUg,GnL13HAVFOm,b'Female'
lT7nxPw8sUg,ZkNZOxS24k7,b'4455/45'
lT7nxPw8sUg,jWjSY7cktaQ,b'Yadhav'
lT7nxPw8sUg,sB1IHYu2xQT,b'Nanteza'
lT7nxPw8sUg,ENRjVGxVL6l,b'Lwanga'
lT7nxPw8sUg,Gy1jHsTp9P6,b'48'
SjFLdjnsLsU,Ewi7FUfcHAD,b'132934989d'
SjFLdjnsLsU,GnL13HAVFOm,b'Female'
SjFLdjnsLsU,ZkNZOxS24k7,b'5096/62'
SjFLdjnsLsU,jWjSY7cktaQ,b'Yaatiesh'
SjFLdjnsLsU,sB1IHYu2xQT,b'Akullu'
SjFLdjnsLsU,ENRjVGxVL6l,b'Otim'
SjFLdjnsLsU,Gy1jHsTp9P6,b'54'
wmwH4Kro5Ko,Ewi7FUfcHAD,b'596268479s'
wmwH4Kro5Ko,GnL13HAVFOm,b'Male'
wmwH4Kro5Ko,ZkNZOxS24k7,b'2209/20'
wmwH4Kro5Ko,jWjSY7cktaQ,b'Naag'
wmwH4Kro5Ko,sB1IHYu2xQT,b'Acan'
wmwH4Kro5Ko,ENRjVGxVL6l,b'Mukisa'
wmwH4Kro5Ko,Gy1jHsTp9P6,b'29'
z20hmIvZcxP,Ewi7FUfcHAD,b'204359652i'
z20hmIvZcxP,GnL13HAVFOm,b'Male'
z20hmIvZcxP,ZkNZOxS24k7,b'2810/68'
z20hmIvZcxP,jWjSY7cktaQ,b'Naayantara'
z20hmIvZcxP,sB1IHYu2xQT,b'Tumwesigye'
z20hmIvZcxP,ENRjVGxVL6l,b'Aciro'
z20hmIvZcxP,Gy1jHsTp9P6,b'53'
nsad58vIln2,Ewi7FUfcHAD,b'766481176y'
nsad58vIln2,GnL13HAVFOm,b'Female'
nsad58vIln2,ZkNZOxS24k7,b'8715/89'
nsad58vIln2,jWjSY7cktaQ,b'Faaris'
nsad58vIln2,sB1IHYu2xQT,b'Namaganda'
nsad58vIln2,ENRjVGxVL6l,b'Kakayi'
nsad58vIln2,Gy1jHsTp9P6,b'38'
yc4ugxiH6Dr,Ewi7FUfcHAD,b'975568217b'
yc4ugxiH6Dr,GnL13HAVFOm,b'Male'
yc4ugxiH6Dr,ZkNZOxS24k7,b'3490/83'
yc4ugxiH6Dr,jWjSY7cktaQ,b'Taanish'
yc4ugxiH6Dr,sB1IHYu2xQT,b'Candiru'
yc4ugxiH6Dr,ENRjVGxVL6l,b'Lubega'
yc4ugxiH6Dr,Gy1jHsTp9P6,b'46'
bToXcXxsIE2,Ewi7FUfcHAD,b'947327905w'
bToXcXxsIE2,GnL13HAVFOm,b'Female'
bToXcXxsIE2,ZkNZOxS24k7,b'9525/30'
bToXcXxsIE2,jWjSY7cktaQ,b'Saagarica'
bToXcXxsIE2,sB1IHYu2xQT,b'Isingoma'
bToXcXxsIE2,ENRjVGxVL6l,b'Adongo'
bToXcXxsIE2,Gy1jHsTp9P6,b'42'
PKm5jutl9TP,Ewi7FUfcHAD,b'482108511g'
PKm5jutl9TP,GnL13HAVFOm,b'Female'
PKm5jutl9TP,ZkNZOxS24k7,b'6023/91'
PKm5jutl9TP,jWjSY7cktaQ,b'Taahira'
PKm5jutl9TP,sB1IHYu2xQT,b'Anyango'
PKm5jutl9TP,ENRjVGxVL6l,b'Opio'
PKm5jutl9TP,Gy1jHsTp9P6,b'33'
xYiD6Zuj4l7,Ewi7FUfcHAD,b'219911311d'
xYiD6Zuj4l7,GnL13HAVFOm,b'Female'
xYiD6Zuj4l7,ZkNZOxS24k7,b'7080/46'
xYiD6Zuj4l7,jWjSY7cktaQ,b'Yadhav'
xYiD6Zuj4l7,sB1IHYu2xQT,b'Nantale'
xYiD6Zuj4l7,ENRjVGxVL6l,b'Waiswa'
xYiD6Zuj4l7,Gy1jHsTp9P6,b'53'
AgYg62aFeUC,Ewi7FUfcHAD,b'998463478d'
AgYg62aFeUC,GnL13HAVFOm,b'Male'
AgYg62aFeUC,ZkNZOxS24k7,b'7177/71'
AgYg62aFeUC,jWjSY7cktaQ,b'Eamon'
AgYg62aFeUC,sB1IHYu2xQT,b'Kobusingye'
AgYg62aFeUC,ENRjVGxVL6l,b'Apolot'
AgYg62aFeUC,Gy1jHsTp9P6,b'44'
toS3cCJuSVv,Ewi7FUfcHAD,b'230282550t'
toS3cCJuSVv,GnL13HAVFOm,b'Male'
toS3cCJuSVv,ZkNZOxS24k7,b'9426/75'
toS3cCJuSVv,jWjSY7cktaQ,b'Daamin'
toS3cCJuSVv,sB1IHYu2xQT,b'Atimango'
toS3cCJuSVv,ENRjVGxVL6l,b'Nyangoma'
toS3cCJuSVv,Gy1jHsTp9P6,b'47'
bpjz8xlvIC1,Ewi7FUfcHAD,b'949887442n'
bpjz8xlvIC1,GnL13HAVFOm,b'Male'
bpjz8xlvIC1,ZkNZOxS24k7,b'8915/89'
bpjz8xlvIC1,jWjSY7cktaQ,b'Cadence'
bpjz8xlvIC1,sB1IHYu2xQT,b'Amongin'
bpjz8xlvIC1,ENRjVGxVL6l,b'Namakula'
bpjz8xlvIC1,Gy1jHsTp9P6,b'42'
m84Fn8pIiSY,Ewi7FUfcHAD,b'701587715u'
m84Fn8pIiSY,GnL13HAVFOm,b'Female'
m84Fn8pIiSY,ZkNZOxS24k7,b'2112/11'
m84Fn8pIiSY,jWjSY7cktaQ,b'Caddock'
m84Fn8pIiSY,sB1IHYu2xQT,b'Mukiibi'
m84Fn8pIiSY,ENRjVGxVL6l,b'Logose'
m84Fn8pIiSY,Gy1jHsTp9P6,b'56'
L4ct3mSc9Xf,Ewi7FUfcHAD,b'133045305v'
L4ct3mSc9Xf,GnL13HAVFOm,b'Female'
L4ct3mSc9Xf,ZkNZOxS24k7,b'6028/77'
L4ct3mSc9Xf,jWjSY7cktaQ,b'Saagar'
L4ct3mSc9Xf,sB1IHYu2xQT,b'Businge'
L4ct3mSc9Xf,ENRjVGxVL6l,b'Kobusinge'
L4ct3mSc9Xf,Gy1jHsTp9P6,b'40'
yRPVlBoyqCm,Ewi7FUfcHAD,b'896994807h'
yRPVlBoyqCm,GnL13HAVFOm,b'Male'
yRPVlBoyqCm,ZkNZOxS24k7,b'5766/38'
yRPVlBoyqCm,jWjSY7cktaQ,b'Saahir'
yRPVlBoyqCm,sB1IHYu2xQT,b'Kafuko'
yRPVlBoyqCm,ENRjVGxVL6l,b'Opiyo'
yRPVlBoyqCm,Gy1jHsTp9P6,b'21'
zLgL5kKCF0n,Ewi7FUfcHAD,b'968476988e'
zLgL5kKCF0n,GnL13HAVFOm,b'Female'
zLgL5kKCF0n,ZkNZOxS24k7,b'5918/87'
zLgL5kKCF0n,jWjSY7cktaQ,b'Fabian'
zLgL5kKCF0n,sB1IHYu2xQT,b'Gumisiriza'
zLgL5kKCF0n,ENRjVGxVL6l,b'Amongi'
zLgL5kKCF0n,Gy1jHsTp9P6,b'27'
fMNicA5Zq3F,Ewi7FUfcHAD,b'302891468m'
fMNicA5Zq3F,GnL13HAVFOm,b'Female'
fMNicA5Zq3F,ZkNZOxS24k7,b'6709/47'
fMNicA5Zq3F,jWjSY7cktaQ,b'Dabir'
fMNicA5Zq3F,sB1IHYu2xQT,b'Twinomugisha'
fMNicA5Zq3F,ENRjVGxVL6l,b'Ojok'
fMNicA5Zq3F,Gy1jHsTp9P6,b'22'
smLhoitY9py,Ewi7FUfcHAD,b'103980144m'
smLhoitY9py,GnL13HAVFOm,b'Female'
smLhoitY9py,ZkNZOxS24k7,b'9381/32'
smLhoitY9py,jWjSY7cktaQ,b'Baalath-beer'
smLhoitY9py,sB1IHYu2xQT,b'Nayebare'
smLhoitY9py,ENRjVGxVL6l,b'Chelangat'
smLhoitY9py,Gy1jHsTp9P6,b'54'
Nwm3cf2fhKc,Ewi7FUfcHAD,b'160564433p'
Nwm3cf2fhKc,GnL13HAVFOm,b'Female'
Nwm3cf2fhKc,ZkNZOxS24k7,b'1646/76'
Nwm3cf2fhKc,jWjSY7cktaQ,b'Taban'
Nwm3cf2fhKc,sB1IHYu2xQT,b'Tumushabe'
Nwm3cf2fhKc,ENRjVGxVL6l,b'Yiga'
Nwm3cf2fhKc,Gy1jHsTp9P6,b'64'
qz73jxahk90,Ewi7FUfcHAD,b'131798072j'
qz73jxahk90,GnL13HAVFOm,b'Female'
qz73jxahk90,ZkNZOxS24k7,b'1559/46'
qz73jxahk90,jWjSY7cktaQ,b'Naamdev'
qz73jxahk90,sB1IHYu2xQT,b'Bwambale'
qz73jxahk90,ENRjVGxVL6l,b'Sanyu'
qz73jxahk90,Gy1jHsTp9P6,b'65'
MEj3T2PXhPo,Ewi7FUfcHAD,b'881983732z'
MEj3T2PXhPo,GnL13HAVFOm,b'Female'
MEj3T2PXhPo,ZkNZOxS24k7,b'6592/55'
MEj3T2PXhPo,jWjSY7cktaQ,b'Yadnya'
MEj3T2PXhPo,sB1IHYu2xQT,b'Kalema'
MEj3T2PXhPo,ENRjVGxVL6l,b'Namulondo'
MEj3T2PXhPo,Gy1jHsTp9P6,b'21'
gxx8kBuohPk,Ewi7FUfcHAD,b'518954378k'
gxx8kBuohPk,GnL13HAVFOm,b'Female'
gxx8kBuohPk,ZkNZOxS24k7,b'4086/17'
gxx8kBuohPk,jWjSY7cktaQ,b'Naadir'
gxx8kBuohPk,sB1IHYu2xQT,b'Tushabe'
gxx8kBuohPk,ENRjVGxVL6l,b'Ssemakula'
gxx8kBuohPk,Gy1jHsTp9P6,b'26'
TOnc12tjyqR,Ewi7FUfcHAD,b'882851911m'
TOnc12tjyqR,GnL13HAVFOm,b'Male'
TOnc12tjyqR,ZkNZOxS24k7,b'5643/17'
TOnc12tjyqR,jWjSY7cktaQ,b'T\xc2\xa0m'
TOnc12tjyqR,sB1IHYu2xQT,b'Musimenta'
TOnc12tjyqR,ENRjVGxVL6l,b'Awor'
TOnc12tjyqR,Gy1jHsTp9P6,b'28'
eSPKBNu0NSe,Ewi7FUfcHAD,b'234343432t'
eSPKBNu0NSe,GnL13HAVFOm,b'Female'
eSPKBNu0NSe,ZkNZOxS24k7,b'3252/12'
eSPKBNu0NSe,jWjSY7cktaQ,b'Taberah'
eSPKBNu0NSe,sB1IHYu2xQT,b'Tusiime'
eSPKBNu0NSe,ENRjVGxVL6l,b'Gumisiriza'
eSPKBNu0NSe,Gy1jHsTp9P6,b'40'
OTq8UaiDg65,Ewi7FUfcHAD,b'270257283a'
OTq8UaiDg65,GnL13HAVFOm,b'Male'
OTq8UaiDg65,ZkNZOxS24k7,b'9987/14'
OTq8UaiDg65,jWjSY7cktaQ,b'Zachrey'
OTq8UaiDg65,sB1IHYu2xQT,b'Kasozi'
OTq8UaiDg65,ENRjVGxVL6l,b'Athieno'
OTq8UaiDg65,Gy1jHsTp9P6,b'51'
NBc0qIo0IRq,Ewi7FUfcHAD,b'190463593h'
NBc0qIo0IRq,GnL13HAVFOm,b'Male'
NBc0qIo0IRq,ZkNZOxS24k7,b'7664/27'
NBc0qIo0IRq,jWjSY7cktaQ,b'C\xe2\x80\x9cng'
NBc0qIo0IRq,sB1IHYu2xQT,b'Akech'
NBc0qIo0IRq,ENRjVGxVL6l,b'Namugenyi'
NBc0qIo0IRq,Gy1jHsTp9P6,b'28'
mp5eKcQyEzA,Ewi7FUfcHAD,b'240545647p'
mp5eKcQyEzA,GnL13HAVFOm,b'Female'
mp5eKcQyEzA,ZkNZOxS24k7,b'7156/40'
mp5eKcQyEzA,jWjSY7cktaQ,b'Caddaham'
mp5eKcQyEzA,sB1IHYu2xQT,b'Twebaze'
mp5eKcQyEzA,ENRjVGxVL6l,b'Atim'
mp5eKcQyEzA,Gy1jHsTp9P6,b'20'
xlOJk9DtSf5,Ewi7FUfcHAD,b'673145875s'
xlOJk9DtSf5,GnL13HAVFOm,b'Male'
xlOJk9DtSf5,ZkNZOxS24k7,b'5436/79'
xlOJk9DtSf5,jWjSY7cktaQ,b'Zabulon'
xlOJk9DtSf5,sB1IHYu2xQT,b'Namukose'
xlOJk9DtSf5,ENRjVGxVL6l,b'Wabwire'
xlOJk9DtSf5,Gy1jHsTp9P6,b'24'
LwuzVmImlMy,Ewi7FUfcHAD,b'906877896f'
LwuzVmImlMy,GnL13HAVFOm,b'Female'
LwuzVmImlMy,ZkNZOxS24k7,b'1374/85'
LwuzVmImlMy,jWjSY7cktaQ,"b""D'Ary"""
LwuzVmImlMy,sB1IHYu2xQT,b'Adongo'
LwuzVmImlMy,ENRjVGxVL6l,b'Mujuni'
LwuzVmImlMy,Gy1jHsTp9P6,b'23'
NJu7jEK0TiZ,Ewi7FUfcHAD,b'581883370e'
NJu7jEK0TiZ,GnL13HAVFOm,b'Male'
NJu7jEK0TiZ,ZkNZOxS24k7,b'2261/97'
NJu7jEK0TiZ,jWjSY7cktaQ,b'Zacheriah'
NJu7jEK0TiZ,sB1IHYu2xQT,b'Ithungu'
NJu7jEK0TiZ,ENRjVGxVL6l,b'Adeke'
NJu7jEK0TiZ,Gy1jHsTp9P6,b'19'
IGNvKGBSlaO,Ewi7FUfcHAD,b'490211401o'
IGNvKGBSlaO,GnL13HAVFOm,b'Male'
IGNvKGBSlaO,ZkNZOxS24k7,b'5573/69'
IGNvKGBSlaO,jWjSY7cktaQ,b'Tabitha'
IGNvKGBSlaO,sB1IHYu2xQT,b'Businge'
IGNvKGBSlaO,ENRjVGxVL6l,b'Namagembe'
IGNvKGBSlaO,Gy1jHsTp9P6,b'42'
QmeqRSiuW6A,Ewi7FUfcHAD,b'389880382p'
QmeqRSiuW6A,GnL13HAVFOm,b'Female'
QmeqRSiuW6A,ZkNZOxS24k7,b'2828/76'
QmeqRSiuW6A,jWjSY7cktaQ,b'Saachee'
QmeqRSiuW6A,sB1IHYu2xQT,b'Waiswa'
QmeqRSiuW6A,ENRjVGxVL6l,b'Namutebi'
QmeqRSiuW6A,Gy1jHsTp9P6,b'48'
Uff7eKowW4N,Ewi7FUfcHAD,b'165848945h'
Uff7eKowW4N,GnL13HAVFOm,b'Male'
Uff7eKowW4N,ZkNZOxS24k7,b'4883/21'
Uff7eKowW4N,jWjSY7cktaQ,b'Eadlin'
Uff7eKowW4N,sB1IHYu2xQT,b'Adiru'
Uff7eKowW4N,ENRjVGxVL6l,b'Byaruhanga'
Uff7eKowW4N,Gy1jHsTp9P6,b'50'
AD9UvpRPcf5,Ewi7FUfcHAD,b'489661971y'
AD9UvpRPcf5,GnL13HAVFOm,b'Male'
AD9UvpRPcf5,ZkNZOxS24k7,b'8250/46'
AD9UvpRPcf5,jWjSY7cktaQ,b'Zachry'
AD9UvpRPcf5,sB1IHYu2xQT,b'Nabirye'
AD9UvpRPcf5,ENRjVGxVL6l,b'Namatovu'
AD9UvpRPcf5,Gy1jHsTp9P6,b'37'
vMGSMPwZxub,Ewi7FUfcHAD,b'298233155z'
vMGSMPwZxub,GnL13HAVFOm,b'Male'
vMGSMPwZxub,ZkNZOxS24k7,b'1957/79'
vMGSMPwZxub,jWjSY7cktaQ,b'Yadavaprakasa'
vMGSMPwZxub,sB1IHYu2xQT,b'Alinaitwe'
vMGSMPwZxub,ENRjVGxVL6l,b'Ouma'
vMGSMPwZxub,Gy1jHsTp9P6,b'22'
Y7JY4Nc3a4F,Ewi7FUfcHAD,b'664180708q'
Y7JY4Nc3a4F,GnL13HAVFOm,b'Female'
Y7JY4Nc3a4F,ZkNZOxS24k7,b'3507/46'
Y7JY4Nc3a4F,jWjSY7cktaQ,b'Yachi'
Y7JY4Nc3a4F,sB1IHYu2xQT,b'Ogwal'
Y7JY4Nc3a4F,ENRjVGxVL6l,b'Namukose'
Y7JY4Nc3a4F,Gy1jHsTp9P6,b'39'
qqapdD0dKeZ,Ewi7FUfcHAD,b'197895499n'
qqapdD0dKeZ,GnL13HAVFOm,b'Male'
qqapdD0dKeZ,ZkNZOxS24k7,b'6393/55'
qqapdD0dKeZ,jWjSY7cktaQ,b'Fa Ying'
qqapdD0dKeZ,sB1IHYu2xQT,b'Nuwagaba'
